Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2015,2015,2015,4,0,1,Import,643,Russian Federation,RUS,364,Iran,IRN,,,,,,,,0802,"Nuts (excluding coconuts, Brazils and cashew nuts); fresh or dried, whether or not shelled or peeled",8,Weight in kilograms,2216457,,,,2216457,,22286413,,,0
H4,2015,2015,2015,4,0,1,Import,643,Russian Federation,RUS,364,Iran,IRN,,,,,,,,0803,"Bananas, including plantains; fresh or dried",8,Weight in kilograms,55,,,,55,,1444,,,0
H4,2015,2015,2015,4,0,1,Import,643,Russian Federation,RUS,364,Iran,IRN,,,,,,,,0804,"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens; fresh or dried",8,Weight in kilograms,8226563,,,,8226563,,8370754,,,0
H4,2015,2015,2015,4,0,1,Import,643,Russian Federation,RUS,364,Iran,IRN,,,,,,,,0805,Citrus fruit; fresh or dried,8,Weight in kilograms,2115259,,,,2115259,,1292960,,,0
H4,2015,2015,2015,4,0,1,Import,643,Russian Federation,RUS,364,Iran,IRN,,,,,,,,0806,Grapes; fresh or dried,8,Weight in kilograms,11432766,,,,11432766,,16576269,,,0
H4,2015,2015,2015,4,0,1,Import,643,Russian Federation,RUS,364,Iran,IRN,,,,,,,,0807,Melons (including watermelons) and papaws (papayas); fresh,8,Weight in kilograms,2492042,,,,2492042,,2384559,,,0
H4,2015,2015,2015,4,0,1,Import,643,Russian Federation,RUS,364,Iran,IRN,,,,,,,,0808,"Apples, pears and quinces; fresh",8,Weight in kilograms,1047453,,,,1047453,,207069,,,0
H4,2015,2015,2015,4,0,1,Import,643,Russian Federation,RUS,364,Iran,IRN,,,,,,,,0809,"Apricots, cherries, peaches (including nectarines), plums and sloes, fresh",8,Weight in kilograms,581836,,,,581836,,856612,,,0
H4,2015,2015,2015,4,0,1,Import,643,Russian Federation,RUS,364,Iran,IRN,,,,,,,,0810,"Fruit, fresh; n.e.c. in chapter 08",8,Weight in kilograms,25064450,,,,25064450,,30464166,,,0
H4,2015,2015,2015,4,0,1,Import,643,Russian Federation,RUS,364,Iran,IRN,,,,,,,,0813,"Fruit, dried, other than that of heading no. 0801 to 0806; mixtures of nuts or dried fruits of this chapter",8,Weight in kilograms,69289,,,,69289,,443701,,,0
H4,2016,2016,2016,4,0,1,Import,643,Russian Federation,RUS,364,Iran,IRN,,,,,,,,0802,"Nuts (excluding coconuts, Brazils and cashew nuts); fresh or dried, whether or not shelled or peeled",8,Weight in kilograms,1591221,,,,1591221,,17672645,,,0
H4,2016,2016,2016,4,0,1,Import,643,Russian Federation,RUS,364,Iran,IRN,,,,,,,,0803,"Bananas, including plantains; fresh or dried",8,Weight in kilograms,4,,,,4,,9,,,0
H4,2016,2016,2016,4,0,1,Import,643,Russian Federation,RUS,364,Iran,IRN,,,,,,,,0804,"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens; fresh or dried",8,Weight in kilograms,7827973,,,,7827973,,7775983,,,0
H4,2016,2016,2016,4,0,1,Import,643,Russian Federation,RUS,364,Iran,IRN,,,,,,,,0805,Citrus fruit; fresh or dried,8,Weight in kilograms,1122599,,,,1122599,,1028822,,,0
H4,2016,2016,2016,4,0,1,Import,643,Russian Federation,RUS,364,Iran,IRN,,,,,,,,0806,Grapes; fresh or dried,8,Weight in kilograms,20690410,,,,20690410,,30937105,,,0
H4,2016,2016,2016,4,0,1,Import,643,Russian Federation,RUS,364,Iran,IRN,,,,,,,,0807,Melons (including watermelons) and papaws (papayas); fresh,8,Weight in kilograms,3043213,,,,3043213,,3259596,,,0
H4,2016,2016,2016,4,0,1,Import,643,Russian Federation,RUS,364,Iran,IRN,,,,,,,,0808,"Apples, pears and quinces; fresh",8,Weight in kilograms,1017289,,,,1017289,,610491,,,0
H4,2016,2016,2016,4,0,1,Import,643,Russian Federation,RUS,364,Iran,IRN,,,,,,,,0809,"Apricots, cherries, peaches (including nectarines), plums and sloes, fresh",8,Weight in kilograms,1620728,,,,1620728,,2378029,,,0
H4,2016,2016,2016,4,0,1,Import,643,Russian Federation,RUS,364,Iran,IRN,,,,,,,,0810,"Fruit, fresh; n.e.c. in chapter 08",8,Weight in kilograms,37454531,,,,37454531,,46153065,,,0
H4,2016,2016,2016,4,0,1,Import,643,Russian Federation,RUS,364,Iran,IRN,,,,,,,,0813,"Fruit, dried, other than that of heading no. 0801 to 0806; mixtures of nuts or dried fruits of this chapter",8,Weight in kilograms,84282,,,,84282,,407896,,,0
