Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2017,2017,2017,4,0,1,Import,643,Russian Federation,RUS,156,China,CHN,,,,,,,,0803,"Bananas, including plantains; fresh or dried",8,Weight in kilograms,46606,,,,46606,,44520,,,0
H5,2017,2017,2017,4,0,1,Import,643,Russian Federation,RUS,170,Colombia,COL,,,,,,,,0803,"Bananas, including plantains; fresh or dried",8,Weight in kilograms,5032263,,,,5032263,,3751191,,,0
H5,2017,2017,2017,4,0,1,Import,643,Russian Federation,RUS,188,Costa Rica,CRI,,,,,,,,0803,"Bananas, including plantains; fresh or dried",8,Weight in kilograms,20428662,,,,20428662,,14990766,,,0
H5,2017,2017,2017,4,0,1,Import,643,Russian Federation,RUS,218,Ecuador,ECU,,,,,,,,0803,"Bananas, including plantains; fresh or dried",8,Weight in kilograms,1485547000,,,,1485547000,,1095199767,,,0
H5,2017,2017,2017,4,0,1,Import,643,Russian Federation,RUS,320,Guatemala,GTM,,,,,,,,0803,"Bananas, including plantains; fresh or dried",8,Weight in kilograms,6048273,,,,6048273,,4424769,,,0
H5,2017,2017,2017,4,0,1,Import,643,Russian Federation,RUS,364,Iran,IRN,,,,,,,,0803,"Bananas, including plantains; fresh or dried",8,Weight in kilograms,220,,,,220,,1332,,,0
H5,2017,2017,2017,4,0,1,Import,643,Russian Federation,RUS,458,Malaysia,MYS,,,,,,,,0803,"Bananas, including plantains; fresh or dried",8,Weight in kilograms,1,,,,1,,10,,,0
H5,2017,2017,2017,4,0,1,Import,643,Russian Federation,RUS,484,Mexico,MEX,,,,,,,,0803,"Bananas, including plantains; fresh or dried",8,Weight in kilograms,22789880,,,,22789880,,16783584,,,0
H5,2017,2017,2017,4,0,1,Import,643,Russian Federation,RUS,566,Nigeria,NGA,,,,,,,,0803,"Bananas, including plantains; fresh or dried",8,Weight in kilograms,1743,,,,1743,,3123,,,0
H5,2017,2017,2017,4,0,1,Import,643,Russian Federation,RUS,608,Philippines,PHL,,,,,,,,0803,"Bananas, including plantains; fresh or dried",8,Weight in kilograms,2709316,,,,2709316,,2056676,,,0
H5,2017,2017,2017,4,0,1,Import,643,Russian Federation,RUS,704,Viet Nam,VNM,,,,,,,,0803,"Bananas, including plantains; fresh or dried",8,Weight in kilograms,1447827,,,,1447827,,2613903,,,0
H5,2017,2017,2017,4,0,1,Import,643,Russian Federation,RUS,729,Sudan,SDN,,,,,,,,0803,"Bananas, including plantains; fresh or dried",8,Weight in kilograms,159,,,,159,,278,,,0
