Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,268,Georgia,GEO,,,,,,,,080222,"Hazelnuts/filberts (Corylus spp.), shelled",8,Weight in kilograms,42578,,,,42578,,239674,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,080222,"Hazelnuts/filberts (Corylus spp.), shelled",8,Weight in kilograms,10425,,,,10425,,127805,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,381,Italy,ITA,,,,,,,,080222,"Hazelnuts/filberts (Corylus spp.), shelled",8,Weight in kilograms,20,,,,20,,314,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,428,Latvia,LVA,,,,,,,,080222,"Hazelnuts/filberts (Corylus spp.), shelled",8,Weight in kilograms,134,,,,134,,2015,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,440,Lithuania,LTU,,,,,,,,080222,"Hazelnuts/filberts (Corylus spp.), shelled",8,Weight in kilograms,1705,,,,1705,,20372,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,792,Turkey,TUR,,,,,,,,080222,"Hazelnuts/filberts (Corylus spp.), shelled",8,Weight in kilograms,5386322,,,,5386322,,34659369,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,899,"Areas, nes",,,,,,,,,080222,"Hazelnuts/filberts (Corylus spp.), shelled",8,Weight in kilograms,400980,,,,400980,,772204,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,080231,"Walnuts, in shell",8,Weight in kilograms,3207329,,,,3207329,,5121986,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,381,Italy,ITA,,,,,,,,080231,"Walnuts, in shell",8,Weight in kilograms,306,,,,306,,2967,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,417,Kyrgyzstan,KGZ,,,,,,,,080231,"Walnuts, in shell",8,Weight in kilograms,1018,,,,1018,,1537,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,616,Poland,POL,,,,,,,,080231,"Walnuts, in shell",8,Weight in kilograms,80390,,,,80390,,198878,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,762,Tajikistan,TJK,,,,,,,,080231,"Walnuts, in shell",8,Weight in kilograms,243559,,,,243559,,389208,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,804,Ukraine,UKR,,,,,,,,080231,"Walnuts, in shell",8,Weight in kilograms,2673886,,,,2673886,,4035740,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,842,USA,USA,,,,,,,,080231,"Walnuts, in shell",8,Weight in kilograms,89485,,,,89485,,288745,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,860,Uzbekistan,UZB,,,,,,,,080231,"Walnuts, in shell",8,Weight in kilograms,118685,,,,118685,,204912,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,080231,"Walnuts, in shell",8,Weight in kilograms,1877256,,,,1877256,,1325254,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,381,Italy,ITA,,,,,,,,080231,"Walnuts, in shell",8,Weight in kilograms,361,,,,361,,3686,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,417,Kyrgyzstan,KGZ,,,,,,,,080231,"Walnuts, in shell",8,Weight in kilograms,5,,,,5,,50,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,616,Poland,POL,,,,,,,,080231,"Walnuts, in shell",8,Weight in kilograms,101740,,,,101740,,295046,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,762,Tajikistan,TJK,,,,,,,,080231,"Walnuts, in shell",8,Weight in kilograms,85291,,,,85291,,46286,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,804,Ukraine,UKR,,,,,,,,080231,"Walnuts, in shell",8,Weight in kilograms,1633912,,,,1633912,,768959,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,842,USA,USA,,,,,,,,080231,"Walnuts, in shell",8,Weight in kilograms,54932,,,,54932,,209617,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,860,Uzbekistan,UZB,,,,,,,,080231,"Walnuts, in shell",8,Weight in kilograms,1015,,,,1015,,1611,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,080232,"Walnuts, shelled",8,Weight in kilograms,16720373,,,,16720373,,56806808,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,40,Austria,AUT,,,,,,,,080232,"Walnuts, shelled",8,Weight in kilograms,25,,,,25,,417,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,152,Chile,CHL,,,,,,,,080232,"Walnuts, shelled",8,Weight in kilograms,222500,,,,222500,,1339340,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,156,China,CHN,,,,,,,,080232,"Walnuts, shelled",8,Weight in kilograms,549,,,,549,,3333,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,080232,"Walnuts, shelled",8,Weight in kilograms,8448,,,,8448,,162398,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,300,Greece,GRC,,,,,,,,080232,"Walnuts, shelled",8,Weight in kilograms,212,,,,212,,1973,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,381,Italy,ITA,,,,,,,,080232,"Walnuts, shelled",8,Weight in kilograms,112,,,,112,,2942,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,417,Kyrgyzstan,KGZ,,,,,,,,080232,"Walnuts, shelled",8,Weight in kilograms,6083,,,,6083,,33759,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,440,Lithuania,LTU,,,,,,,,080232,"Walnuts, shelled",8,Weight in kilograms,3736,,,,3736,,34931,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,498,Rep. of Moldova,MDA,,,,,,,,080232,"Walnuts, shelled",8,Weight in kilograms,16631,,,,16631,,95332,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,616,Poland,POL,,,,,,,,080232,"Walnuts, shelled",8,Weight in kilograms,14704,,,,14704,,79200,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,699,India,IND,,,,,,,,080232,"Walnuts, shelled",8,Weight in kilograms,70500,,,,70500,,569370,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,703,Slovakia,SVK,,,,,,,,080232,"Walnuts, shelled",8,Weight in kilograms,6200,,,,6200,,48224,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,724,Spain,ESP,,,,,,,,080232,"Walnuts, shelled",8,Weight in kilograms,1840,,,,1840,,49494,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,757,Switzerland,CHE,,,,,,,,080232,"Walnuts, shelled",8,Weight in kilograms,200,,,,200,,5512,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,762,Tajikistan,TJK,,,,,,,,080232,"Walnuts, shelled",8,Weight in kilograms,1934171,,,,1934171,,6676517,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,792,Turkey,TUR,,,,,,,,080232,"Walnuts, shelled",8,Weight in kilograms,15,,,,15,,293,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,804,Ukraine,UKR,,,,,,,,080232,"Walnuts, shelled",8,Weight in kilograms,12852464,,,,12852464,,41705213,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,842,USA,USA,,,,,,,,080232,"Walnuts, shelled",8,Weight in kilograms,22019,,,,22019,,165450,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,860,Uzbekistan,UZB,,,,,,,,080232,"Walnuts, shelled",8,Weight in kilograms,1559964,,,,1559964,,5833110,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,080232,"Walnuts, shelled",8,Weight in kilograms,10742915,,,,10742915,,18804259,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,40,Austria,AUT,,,,,,,,080232,"Walnuts, shelled",8,Weight in kilograms,73,,,,73,,1343,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,152,Chile,CHL,,,,,,,,080232,"Walnuts, shelled",8,Weight in kilograms,480203,,,,480203,,2978945,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,080232,"Walnuts, shelled",8,Weight in kilograms,11629,,,,11629,,298484,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,417,Kyrgyzstan,KGZ,,,,,,,,080232,"Walnuts, shelled",8,Weight in kilograms,5,,,,5,,52,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,440,Lithuania,LTU,,,,,,,,080232,"Walnuts, shelled",8,Weight in kilograms,2087,,,,2087,,35413,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,498,Rep. of Moldova,MDA,,,,,,,,080232,"Walnuts, shelled",8,Weight in kilograms,16809,,,,16809,,67369,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,616,Poland,POL,,,,,,,,080232,"Walnuts, shelled",8,Weight in kilograms,6300,,,,6300,,60989,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,724,Spain,ESP,,,,,,,,080232,"Walnuts, shelled",8,Weight in kilograms,2550,,,,2550,,83446,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,762,Tajikistan,TJK,,,,,,,,080232,"Walnuts, shelled",8,Weight in kilograms,470036,,,,470036,,724785,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,792,Turkey,TUR,,,,,,,,080232,"Walnuts, shelled",8,Weight in kilograms,8675,,,,8675,,113955,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,804,Ukraine,UKR,,,,,,,,080232,"Walnuts, shelled",8,Weight in kilograms,9550679,,,,9550679,,13649296,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,842,USA,USA,,,,,,,,080232,"Walnuts, shelled",8,Weight in kilograms,38771,,,,38771,,390780,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,860,Uzbekistan,UZB,,,,,,,,080232,"Walnuts, shelled",8,Weight in kilograms,155098,,,,155098,,399404,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,080240,Chestnuts (Castanea spp.),8,Weight in kilograms,42909,,,,42909,,116638,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,152,Chile,CHL,,,,,,,,080240,Chestnuts (Castanea spp.),8,Weight in kilograms,5,,,,5,,14,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,156,China,CHN,,,,,,,,080240,Chestnuts (Castanea spp.),8,Weight in kilograms,40404,,,,40404,,109916,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,251,France,FRA,,,,,,,,080240,Chestnuts (Castanea spp.),8,Weight in kilograms,580,,,,580,,1868,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,410,Rep. of Korea,KOR,,,,,,,,080240,Chestnuts (Castanea spp.),8,Weight in kilograms,1920,,,,1920,,4840,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,080240,Chestnuts (Castanea spp.),8,Weight in kilograms,597726,,,,597726,,868269,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,156,China,CHN,,,,,,,,080240,Chestnuts (Castanea spp.),8,Weight in kilograms,596675,,,,596675,,864919,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,251,France,FRA,,,,,,,,080240,Chestnuts (Castanea spp.),8,Weight in kilograms,1049,,,,1049,,3344,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,764,Thailand,THA,,,,,,,,080240,Chestnuts (Castanea spp.),8,Weight in kilograms,2,,,,2,,5,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,080250,Pistachios,8,Weight in kilograms,13354999,,,,13354999,,82998592,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,156,China,CHN,,,,,,,,080250,Pistachios,8,Weight in kilograms,52811,,,,52811,,349129,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,246,Finland,FIN,,,,,,,,080250,Pistachios,8,Weight in kilograms,60,,,,60,,1398,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,251,France,FRA,,,,,,,,080250,Pistachios,8,Weight in kilograms,1762,,,,1762,,12527,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,080250,Pistachios,8,Weight in kilograms,266,,,,266,,7914,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,364,Iran,IRN,,,,,,,,080250,Pistachios,8,Weight in kilograms,11570376,,,,11570376,,71453729,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,381,Italy,ITA,,,,,,,,080250,Pistachios,8,Weight in kilograms,139,,,,139,,2308,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,428,Latvia,LVA,,,,,,,,080250,Pistachios,8,Weight in kilograms,274,,,,274,,9621,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,724,Spain,ESP,,,,,,,,080250,Pistachios,8,Weight in kilograms,10080,,,,10080,,70896,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,757,Switzerland,CHE,,,,,,,,080250,Pistachios,8,Weight in kilograms,295,,,,295,,1918,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,762,Tajikistan,TJK,,,,,,,,080250,Pistachios,8,Weight in kilograms,59078,,,,59078,,339669,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,842,USA,USA,,,,,,,,080250,Pistachios,8,Weight in kilograms,1659755,,,,1659755,,10748155,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,860,Uzbekistan,UZB,,,,,,,,080250,Pistachios,8,Weight in kilograms,103,,,,103,,1329,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,080250,Pistachios,8,Weight in kilograms,18147573,,,,18147573,,112707930,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,156,China,CHN,,,,,,,,080250,Pistachios,8,Weight in kilograms,66860,,,,66860,,437578,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,251,France,FRA,,,,,,,,080250,Pistachios,8,Weight in kilograms,2450,,,,2450,,19849,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,080250,Pistachios,8,Weight in kilograms,584,,,,584,,23992,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,364,Iran,IRN,,,,,,,,080250,Pistachios,8,Weight in kilograms,15689965,,,,15689965,,94698016,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,400,Jordan,JOR,,,,,,,,080250,Pistachios,8,Weight in kilograms,5,,,,5,,31,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,428,Latvia,LVA,,,,,,,,080250,Pistachios,8,Weight in kilograms,313,,,,313,,13771,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,724,Spain,ESP,,,,,,,,080250,Pistachios,8,Weight in kilograms,9780,,,,9780,,98778,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,762,Tajikistan,TJK,,,,,,,,080250,Pistachios,8,Weight in kilograms,4795,,,,4795,,29233,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,842,USA,USA,,,,,,,,080250,Pistachios,8,Weight in kilograms,2372821,,,,2372821,,17386682,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,080260,Macadamia nuts,8,Weight in kilograms,6975,,,,6975,,77168,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,36,Australia,AUS,,,,,,,,080260,Macadamia nuts,8,Weight in kilograms,499,,,,499,,5240,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,156,China,CHN,,,,,,,,080260,Macadamia nuts,8,Weight in kilograms,1050,,,,1050,,6353,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,246,Finland,FIN,,,,,,,,080260,Macadamia nuts,8,Weight in kilograms,36,,,,36,,1103,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,300,Greece,GRC,,,,,,,,080260,Macadamia nuts,8,Weight in kilograms,61,,,,61,,990,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,710,South Africa,ZAF,,,,,,,,080260,Macadamia nuts,8,Weight in kilograms,5329,,,,5329,,63483,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,080260,Macadamia nuts,8,Weight in kilograms,12417,,,,12417,,207367,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,710,South Africa,ZAF,,,,,,,,080260,Macadamia nuts,8,Weight in kilograms,12417,,,,12417,,207367,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,080290,"Nuts, n.e.s. in 08.01 & 08.02, fresh/dried, whether/not shelled/peeled",8,Weight in kilograms,175045,,,,175045,,1668143,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,40,Austria,AUT,,,,,,,,080290,"Nuts, n.e.s. in 08.01 & 08.02, fresh/dried, whether/not shelled/peeled",8,Weight in kilograms,16,,,,16,,504,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,156,China,CHN,,,,,,,,080290,"Nuts, n.e.s. in 08.01 & 08.02, fresh/dried, whether/not shelled/peeled",8,Weight in kilograms,56450,,,,56450,,395957,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,080290,"Nuts, n.e.s. in 08.01 & 08.02, fresh/dried, whether/not shelled/peeled",8,Weight in kilograms,1544,,,,1544,,58933,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,300,Greece,GRC,,,,,,,,080290,"Nuts, n.e.s. in 08.01 & 08.02, fresh/dried, whether/not shelled/peeled",8,Weight in kilograms,93,,,,93,,1664,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,381,Italy,ITA,,,,,,,,080290,"Nuts, n.e.s. in 08.01 & 08.02, fresh/dried, whether/not shelled/peeled",8,Weight in kilograms,147,,,,147,,5056,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,428,Latvia,LVA,,,,,,,,080290,"Nuts, n.e.s. in 08.01 & 08.02, fresh/dried, whether/not shelled/peeled",8,Weight in kilograms,274,,,,274,,5409,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,484,Mexico,MEX,,,,,,,,080290,"Nuts, n.e.s. in 08.01 & 08.02, fresh/dried, whether/not shelled/peeled",8,Weight in kilograms,8953,,,,8953,,118113,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,616,Poland,POL,,,,,,,,080290,"Nuts, n.e.s. in 08.01 & 08.02, fresh/dried, whether/not shelled/peeled",8,Weight in kilograms,3410,,,,3410,,7130,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,699,India,IND,,,,,,,,080290,"Nuts, n.e.s. in 08.01 & 08.02, fresh/dried, whether/not shelled/peeled",8,Weight in kilograms,2500,,,,2500,,16045,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,724,Spain,ESP,,,,,,,,080290,"Nuts, n.e.s. in 08.01 & 08.02, fresh/dried, whether/not shelled/peeled",8,Weight in kilograms,380,,,,380,,3953,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,792,Turkey,TUR,,,,,,,,080290,"Nuts, n.e.s. in 08.01 & 08.02, fresh/dried, whether/not shelled/peeled",8,Weight in kilograms,2,,,,2,,100,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,842,USA,USA,,,,,,,,080290,"Nuts, n.e.s. in 08.01 & 08.02, fresh/dried, whether/not shelled/peeled",8,Weight in kilograms,101276,,,,101276,,1055279,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,080290,"Nuts, n.e.s. in 08.01 & 08.02, fresh/dried, whether/not shelled/peeled",8,Weight in kilograms,92855,,,,92855,,1134403,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,40,Austria,AUT,,,,,,,,080290,"Nuts, n.e.s. in 08.01 & 08.02, fresh/dried, whether/not shelled/peeled",8,Weight in kilograms,13,,,,13,,536,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,68,Bolivia (Plurinational State of),BOL,,,,,,,,080290,"Nuts, n.e.s. in 08.01 & 08.02, fresh/dried, whether/not shelled/peeled",8,Weight in kilograms,300,,,,300,,3391,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,156,China,CHN,,,,,,,,080290,"Nuts, n.e.s. in 08.01 & 08.02, fresh/dried, whether/not shelled/peeled",8,Weight in kilograms,29443,,,,29443,,207992,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,251,France,FRA,,,,,,,,080290,"Nuts, n.e.s. in 08.01 & 08.02, fresh/dried, whether/not shelled/peeled",8,Weight in kilograms,61,,,,61,,644,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,080290,"Nuts, n.e.s. in 08.01 & 08.02, fresh/dried, whether/not shelled/peeled",8,Weight in kilograms,1199,,,,1199,,64148,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,428,Latvia,LVA,,,,,,,,080290,"Nuts, n.e.s. in 08.01 & 08.02, fresh/dried, whether/not shelled/peeled",8,Weight in kilograms,303,,,,303,,6641,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,484,Mexico,MEX,,,,,,,,080290,"Nuts, n.e.s. in 08.01 & 08.02, fresh/dried, whether/not shelled/peeled",8,Weight in kilograms,6015,,,,6015,,102943,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,704,Viet Nam,VNM,,,,,,,,080290,"Nuts, n.e.s. in 08.01 & 08.02, fresh/dried, whether/not shelled/peeled",8,Weight in kilograms,1630,,,,1630,,11571,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,724,Spain,ESP,,,,,,,,080290,"Nuts, n.e.s. in 08.01 & 08.02, fresh/dried, whether/not shelled/peeled",8,Weight in kilograms,2,,,,2,,118,,,0
H3,2011,2011,2011,6,1,1,Import,643,Russian Federation,RUS,842,USA,USA,,,,,,,,080290,"Nuts, n.e.s. in 08.01 & 08.02, fresh/dried, whether/not shelled/peeled",8,Weight in kilograms,53890,,,,53890,,736418,,,0
