Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2016,2016,2016,6,1,1,Import,643,Russian Federation,RUS,792,Turkey,TUR,,,,,,,,080222,"Nuts, edible; hazelnuts or filberts (corylus spp.), fresh or dried, shelled",8,Weight in kilograms,1131000,,,,1131000,,10958140,,,0
H4,2016,2016,2016,6,1,1,Import,643,Russian Federation,RUS,899,"Areas, nes",,,,,,,,,080222,"Nuts, edible; hazelnuts or filberts (corylus spp.), fresh or dried, shelled",8,Weight in kilograms,20120,,,,20120,,30235,,,0
H4,2016,2016,2016,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,080231,"Nuts, edible; walnuts, fresh or dried, in shell",8,Weight in kilograms,56733,,,,56733,,188001,,,0
H4,2016,2016,2016,6,1,1,Import,643,Russian Federation,RUS,32,Argentina,ARG,,,,,,,,080231,"Nuts, edible; walnuts, fresh or dried, in shell",8,Weight in kilograms,25000,,,,25000,,71250,,,0
H4,2016,2016,2016,6,1,1,Import,643,Russian Federation,RUS,112,Belarus,BLR,,,,,,,,080231,"Nuts, edible; walnuts, fresh or dried, in shell",8,Weight in kilograms,1033,,,,1033,,241,,,0
H4,2016,2016,2016,6,1,1,Import,643,Russian Federation,RUS,152,Chile,CHL,,,,,,,,080231,"Nuts, edible; walnuts, fresh or dried, in shell",8,Weight in kilograms,26000,,,,26000,,74100,,,0
H4,2016,2016,2016,6,1,1,Import,643,Russian Federation,RUS,417,Kyrgyzstan,KGZ,,,,,,,,080231,"Nuts, edible; walnuts, fresh or dried, in shell",8,Weight in kilograms,4700,,,,4700,,42410,,,0
H4,2016,2016,2016,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,080232,"Nuts, edible; walnuts, fresh or dried, shelled",8,Weight in kilograms,769031,,,,769031,,5926931,,,0
H4,2016,2016,2016,6,1,1,Import,643,Russian Federation,RUS,32,Argentina,ARG,,,,,,,,080232,"Nuts, edible; walnuts, fresh or dried, shelled",8,Weight in kilograms,3000,,,,3000,,21150,,,0
H4,2016,2016,2016,6,1,1,Import,643,Russian Federation,RUS,112,Belarus,BLR,,,,,,,,080232,"Nuts, edible; walnuts, fresh or dried, shelled",8,Weight in kilograms,183012,,,,183012,,181751,,,0
H4,2016,2016,2016,6,1,1,Import,643,Russian Federation,RUS,152,Chile,CHL,,,,,,,,080232,"Nuts, edible; walnuts, fresh or dried, shelled",8,Weight in kilograms,526269,,,,526269,,5272573,,,0
H4,2016,2016,2016,6,1,1,Import,643,Russian Federation,RUS,156,China,CHN,,,,,,,,080232,"Nuts, edible; walnuts, fresh or dried, shelled",8,Weight in kilograms,20000,,,,20000,,167600,,,0
H4,2016,2016,2016,6,1,1,Import,643,Russian Federation,RUS,364,Iran,IRN,,,,,,,,080232,"Nuts, edible; walnuts, fresh or dried, shelled",8,Weight in kilograms,1495,,,,1495,,25132,,,0
H4,2016,2016,2016,6,1,1,Import,643,Russian Federation,RUS,417,Kyrgyzstan,KGZ,,,,,,,,080232,"Nuts, edible; walnuts, fresh or dried, shelled",8,Weight in kilograms,18300,,,,18300,,156727,,,0
H4,2016,2016,2016,6,1,1,Import,643,Russian Federation,RUS,498,Rep. of Moldova,MDA,,,,,,,,080232,"Nuts, edible; walnuts, fresh or dried, shelled",8,Weight in kilograms,1870,,,,1870,,6745,,,0
H4,2016,2016,2016,6,1,1,Import,643,Russian Federation,RUS,699,India,IND,,,,,,,,080232,"Nuts, edible; walnuts, fresh or dried, shelled",8,Weight in kilograms,12000,,,,12000,,74520,,,0
H4,2016,2016,2016,6,1,1,Import,643,Russian Federation,RUS,757,Switzerland,CHE,,,,,,,,080232,"Nuts, edible; walnuts, fresh or dried, shelled",8,Weight in kilograms,336,,,,336,,6474,,,0
H4,2016,2016,2016,6,1,1,Import,643,Russian Federation,RUS,762,Tajikistan,TJK,,,,,,,,080232,"Nuts, edible; walnuts, fresh or dried, shelled",8,Weight in kilograms,150,,,,150,,790,,,0
H4,2016,2016,2016,6,1,1,Import,643,Russian Federation,RUS,804,Ukraine,UKR,,,,,,,,080232,"Nuts, edible; walnuts, fresh or dried, shelled",8,Weight in kilograms,1000,,,,1000,,3857,,,0
H4,2016,2016,2016,6,1,1,Import,643,Russian Federation,RUS,860,Uzbekistan,UZB,,,,,,,,080232,"Nuts, edible; walnuts, fresh or dried, shelled",8,Weight in kilograms,1599,,,,1599,,9609,,,0
H4,2016,2016,2016,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,080290,"Nuts, edible; n.e.c. in heading no. 0801 and 0802, fresh or dried, whether or not shelled or peeled",8,Weight in kilograms,384881,,,,384881,,2921424,,,0
H4,2016,2016,2016,6,1,1,Import,643,Russian Federation,RUS,112,Belarus,BLR,,,,,,,,080290,"Nuts, edible; n.e.c. in heading no. 0801 and 0802, fresh or dried, whether or not shelled or peeled",8,Weight in kilograms,9012,,,,9012,,41993,,,0
H4,2016,2016,2016,6,1,1,Import,643,Russian Federation,RUS,156,China,CHN,,,,,,,,080290,"Nuts, edible; n.e.c. in heading no. 0801 and 0802, fresh or dried, whether or not shelled or peeled",8,Weight in kilograms,347494,,,,347494,,2425473,,,0
H4,2016,2016,2016,6,1,1,Import,643,Russian Federation,RUS,484,Mexico,MEX,,,,,,,,080290,"Nuts, edible; n.e.c. in heading no. 0801 and 0802, fresh or dried, whether or not shelled or peeled",8,Weight in kilograms,28192,,,,28192,,450802,,,0
H4,2016,2016,2016,6,1,1,Import,643,Russian Federation,RUS,704,Viet Nam,VNM,,,,,,,,080290,"Nuts, edible; n.e.c. in heading no. 0801 and 0802, fresh or dried, whether or not shelled or peeled",8,Weight in kilograms,143,,,,143,,1620,,,0
H4,2016,2016,2016,6,1,1,Import,643,Russian Federation,RUS,757,Switzerland,CHE,,,,,,,,080290,"Nuts, edible; n.e.c. in heading no. 0801 and 0802, fresh or dried, whether or not shelled or peeled",8,Weight in kilograms,40,,,,40,,1534,,,0
